strategy,experiment_id,prompt_uid,prompt_id,case_id,level,noise_label,noise_text,stair_width_cm,landing_depth_cm,wheelchair_width_cm,wheelchair_length_cm,turn_radius_cm,clearance_margin_cm,criticality,reference_judgment,prompt
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C005_L3_none,C005_L3_none,C005,L3,none,,74,104,74,128,98,0,borderline,cannot_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=74cm，平台有效进深 D=104cm。轮椅近似为 128cm x 74cm 的矩形刚体，保守旋转包络半径 R=98cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C005_L3_material_color,C005_L3_material_color,C005,L3,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,74,104,74,128,98,0,borderline,cannot_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=74cm，平台有效进深 D=104cm。轮椅近似为 128cm x 74cm 的矩形刚体，保守旋转包络半径 R=98cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C005_L3_ambient_noise,C005_L3_ambient_noise,C005,L3,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,74,104,74,128,98,0,borderline,cannot_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=74cm，平台有效进深 D=104cm。轮椅近似为 128cm x 74cm 的矩形刚体，保守旋转包络半径 R=98cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C005_L3_lighting,C005_L3_lighting,C005,L3,lighting,灯光偏暗，但地面干燥，没有积水。,74,104,74,128,98,0,borderline,cannot_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=74cm，平台有效进深 D=104cm。轮椅近似为 128cm x 74cm 的矩形刚体，保守旋转包络半径 R=98cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C005_L3_emotional_pressure,C005_L3_emotional_pressure,C005,L3,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,74,104,74,128,98,0,borderline,cannot_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=74cm，平台有效进深 D=104cm。轮椅近似为 128cm x 74cm 的矩形刚体，保守旋转包络半径 R=98cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C006_L1_none,C006_L1_none,C006,L1,none,,88,105,77,100,103,2,borderline,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C006_L1_material_color,C006_L1_material_color,C006,L1,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,88,105,77,100,103,2,borderline,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C006_L1_ambient_noise,C006_L1_ambient_noise,C006,L1,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,88,105,77,100,103,2,borderline,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C006_L1_lighting,C006_L1_lighting,C006,L1,lighting,灯光偏暗，但地面干燥，没有积水。,88,105,77,100,103,2,borderline,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C006_L1_emotional_pressure,C006_L1_emotional_pressure,C006,L1,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,88,105,77,100,103,2,borderline,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C006_L2_none,C006_L2_none,C006,L2,none,,88,105,77,100,103,2,borderline,cannot_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 88cm，平台进深 105cm，轮椅宽 77cm，轮椅长 100cm，厂家给出的最小转弯半径约为 103cm。请基于这些参数判断是否能通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C006_L2_material_color,C006_L2_material_color,C006,L2,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,88,105,77,100,103,2,borderline,cannot_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 88cm，平台进深 105cm，轮椅宽 77cm，轮椅长 100cm，厂家给出的最小转弯半径约为 103cm。请基于这些参数判断是否能通过。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C006_L2_ambient_noise,C006_L2_ambient_noise,C006,L2,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,88,105,77,100,103,2,borderline,cannot_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 88cm，平台进深 105cm，轮椅宽 77cm，轮椅长 100cm，厂家给出的最小转弯半径约为 103cm。请基于这些参数判断是否能通过。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C006_L2_lighting,C006_L2_lighting,C006,L2,lighting,灯光偏暗，但地面干燥，没有积水。,88,105,77,100,103,2,borderline,cannot_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 88cm，平台进深 105cm，轮椅宽 77cm，轮椅长 100cm，厂家给出的最小转弯半径约为 103cm。请基于这些参数判断是否能通过。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C006_L2_emotional_pressure,C006_L2_emotional_pressure,C006,L2,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,88,105,77,100,103,2,borderline,cannot_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 88cm，平台进深 105cm，轮椅宽 77cm，轮椅长 100cm，厂家给出的最小转弯半径约为 103cm。请基于这些参数判断是否能通过。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C006_L3_none,C006_L3_none,C006,L3,none,,88,105,77,100,103,2,borderline,cannot_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=88cm，平台有效进深 D=105cm。轮椅近似为 100cm x 77cm 的矩形刚体，保守旋转包络半径 R=103cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C006_L3_material_color,C006_L3_material_color,C006,L3,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,88,105,77,100,103,2,borderline,cannot_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=88cm，平台有效进深 D=105cm。轮椅近似为 100cm x 77cm 的矩形刚体，保守旋转包络半径 R=103cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C006_L3_ambient_noise,C006_L3_ambient_noise,C006,L3,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,88,105,77,100,103,2,borderline,cannot_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=88cm，平台有效进深 D=105cm。轮椅近似为 100cm x 77cm 的矩形刚体，保守旋转包络半径 R=103cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
constraint_boundary_solver,wheelchair_turning_multistrategy_v1,constraint_boundary_solver__C006_L3_lighting,C006_L3_lighting,C006,L3,lighting,灯光偏暗，但地面干燥，没有积水。,88,105,77,100,103,2,borderline,cannot_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=88cm，平台有效进深 D=105cm。轮椅近似为 100cm x 77cm 的矩形刚体，保守旋转包络半径 R=103cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
